event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),Unnamed: 8,Unnamed: 9,Unnamed: 10,city,total_quantity_sold,product_name,promo_discount,revenue_before_promo,revenue_after_promo,category,ir%,inc_units,isu_percent,inc_revenue,ir_percent_calc,rev_per_discount_unit,rev_per_discount_amount,isu%,promo_category,incremental_revenue,margin_efficiency,incremental_margin%,before_rev,before_qty,after_qty,ir_row
415f7e,STVSK-2,CAMP_SAN_01,P07,300,BOGOF,24,93,,,,visakhapatnam,117,Atliq_Curtains,150.0,7200,13950.0,Home Care,93.75,69.0,-18.06615776081425,6750.0,-38.54961832061068,45.0,15.0,287.5,Other,6750.0,48.38709677419355,93.75,7200.0,24.0,93.0,93.75
5c7b20,STCBE-4,CAMP_DIW_01,P05,55,25% OFF,101,89,,,,coimbatore,190,Atliq_Scrub_Sponge_For_Dishwash,13.75,5555,3671.25,Home Care,-33.910891089108915,-12.0,-18.06615776081425,-1883.75,-38.54961832061068,-137.0,-249.0909090909091,-11.881188118811881,Other,-1883.75,-51.31086142322098,-33.910891089108915,5555.0,101.0,89.0,-33.910891089108915
c6693c,STBLR-1,CAMP_SAN_01,P04,370,BOGOF,413,1102,,,,bengaluru,1515,Atliq_Farm_Chakki_Atta (1KG),185.0,152810,203870.0,Grocery & Staples,33.41404358353511,689.0,-18.06615776081425,51060.0,-38.54961832061068,276.0,74.5945945945946,166.82808716707024,Other,51060.0,25.045372050816695,33.41404358353511,152810.0,413.0,1102.0,33.41404358353511
0f750a,STBLR-0,CAMP_SAN_01,P02,860,33% OFF,451,613,,,,bengaluru,1064,Atliq_Sonamasuri_Rice (10KG),283.8,387860,353210.60000000003,Grocery & Staples,-8.93348115299334,162.0,-18.06615776081425,-34649.399999999965,-38.54961832061068,-122.09090909090897,-14.196617336152206,35.92017738359202,Other,-34649.399999999965,-9.809841493998189,-8.93348115299334,387860.0,451.0,613.0,-8.93348115299334
d31554,STMDU-2,CAMP_DIW_01,P05,55,25% OFF,80,70,,,,madurai,150,Atliq_Scrub_Sponge_For_Dishwash,13.75,4400,2887.5,Home Care,-34.375,-10.0,-18.06615776081425,-1512.5,-38.54961832061068,-110.0,-200.0,-12.5,Other,-1512.5,-52.38095238095239,-34.375,4400.0,80.0,70.0,-34.375
7151bb,STBLR-6,CAMP_DIW_01,P13,350,BOGOF,98,372,,,,bengaluru,470,Atliq_High_Glo_15W_LED_Bulb,175.0,34300,65100.0,Home Appliances,89.79591836734694,274.0,-18.06615776081425,30800.0,-38.54961832061068,176.0,50.285714285714285,279.5918367346939,Other,30800.0,47.31182795698925,89.79591836734694,34300.0,98.0,372.0,89.79591836734694
8f9cc5,STMLR-1,CAMP_DIW_01,P08,1190,BOGOF,29,100,,,,mangalore,129,Atliq_Double_Bedsheet_set,595.0,34510,59500.0,Home Care,72.41379310344827,71.0,-18.06615776081425,24990.0,-38.54961832061068,42.0,3.5294117647058822,244.82758620689654,Other,24990.0,42.0,72.41379310344827,34510.0,29.0,100.0,72.41379310344827
d81627,STCBE-2,CAMP_SAN_01,P04,370,BOGOF,355,1508,,,,coimbatore,1863,Atliq_Farm_Chakki_Atta (1KG),185.0,131350,278980.0,Grocery & Staples,112.3943661971831,1153.0,-18.06615776081425,147630.0,-38.54961832061068,798.0,215.67567567567568,324.7887323943662,Other,147630.0,52.91777188328912,112.3943661971831,131350.0,355.0,1508.0,112.3943661971831
6e5da9,STVJD-0,CAMP_SAN_01,P11,190,50% OFF,25,35,,,,vijayawada,60,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,4750,3325.0,Personal Care,-30.0,10.0,-18.06615776081425,-1425.0,-38.54961832061068,-15.0,-7.894736842105263,40.0,Other,-1425.0,-42.857142857142854,-30.0,4750.0,25.0,35.0,-30.0
6e412f,STBLR-7,CAMP_SAN_01,P06,415,25% OFF,34,28,,,,bengaluru,62,Atliq_Fusion_Container_Set_of_3,103.75,14110,8715.0,Home Care,-38.23529411764706,-6.0,-18.06615776081425,-5395.0,-38.54961832061068,-52.0,-12.53012048192771,-17.647058823529413,Other,-5395.0,-61.904761904761905,-38.23529411764706,14110.0,34.0,28.0,-38.23529411764706
b110d3,STCBE-3,CAMP_SAN_01,P06,415,25% OFF,18,14,,,,coimbatore,32,Atliq_Fusion_Container_Set_of_3,103.75,7470,4357.5,Home Care,-41.66666666666667,-4.0,-18.06615776081425,-3112.5,-38.54961832061068,-30.0,-7.228915662650603,-22.22222222222222,Other,-3112.5,-71.42857142857143,-41.66666666666667,7470.0,18.0,14.0,-41.66666666666667
c2ee4f,STVSK-3,CAMP_SAN_01,P13,350,BOGOF,58,148,,,,visakhapatnam,206,Atliq_High_Glo_15W_LED_Bulb,175.0,20300,25900.0,Home Appliances,27.586206896551722,90.0,-18.06615776081425,5600.0,-38.54961832061068,32.0,9.142857142857142,155.17241379310346,Other,5600.0,21.62162162162162,27.586206896551722,20300.0,58.0,148.0,27.586206896551722
e45c30,STMDU-1,CAMP_DIW_01,P06,415,25% OFF,70,63,,,,madurai,133,Atliq_Fusion_Container_Set_of_3,103.75,29050,19608.75,Home Care,-32.5,-7.0,-18.06615776081425,-9441.25,-38.54961832061068,-91.0,-21.927710843373493,-10.0,Other,-9441.25,-48.148148148148145,-32.5,29050.0,70.0,63.0,-32.5
353060,STBLR-7,CAMP_SAN_01,P11,190,50% OFF,45,73,,,,bengaluru,118,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,8550,6935.0,Personal Care,-18.88888888888889,28.0,-18.06615776081425,-1615.0,-38.54961832061068,-17.0,-8.947368421052632,62.22222222222222,Other,-1615.0,-23.28767123287671,-18.88888888888889,8550.0,45.0,73.0,-18.88888888888889
461ad4,STTRV-1,CAMP_DIW_01,P09,110,50% OFF,42,55,,,,trivandrum,97,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,4620,3025.0,Personal Care,-34.523809523809526,13.0,-18.06615776081425,-1595.0,-38.54961832061068,-29.0,-26.363636363636363,30.952380952380953,Other,-1595.0,-52.72727272727272,-34.523809523809526,4620.0,42.0,55.0,-34.523809523809526
cbf0ad,STCHE-6,CAMP_SAN_01,P03,200,BOGOF,358,1410,,,,chennai,1768,Atliq_Suflower_Oil (1L),100.0,71600,141000.0,Grocery & Staples,96.92737430167597,1052.0,-18.06615776081425,69400.0,-38.54961832061068,694.0,347.0,293.85474860335194,Other,69400.0,49.219858156028366,96.92737430167597,71600.0,358.0,1410.0,96.92737430167597
207744,STBLR-0,CAMP_SAN_01,P12,62,50% OFF,52,75,,,,bengaluru,127,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,3224,2325.0,Personal Care,-27.884615384615387,23.0,-18.06615776081425,-899.0,-38.54961832061068,-29.0,-46.774193548387096,44.230769230769226,Other,-899.0,-38.666666666666664,-27.884615384615387,3224.0,52.0,75.0,-27.884615384615387
ff02ae,STCBE-3,CAMP_DIW_01,P11,190,50% OFF,66,102,,,,coimbatore,168,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,12540,9690.0,Personal Care,-22.727272727272727,36.0,-18.06615776081425,-2850.0,-38.54961832061068,-30.0,-15.789473684210526,54.54545454545454,Other,-2850.0,-29.411764705882355,-22.727272727272727,12540.0,66.0,102.0,-22.727272727272727
6cb844,STBLR-3,CAMP_SAN_01,P10,50,25% OFF,28,21,,,,bengaluru,49,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1400,787.5,Personal Care,-43.75,-7.0,-18.06615776081425,-612.5,-38.54961832061068,-49.0,-98.0,-25.0,Other,-612.5,-77.77777777777779,-43.75,1400.0,28.0,21.0,-43.75
2b41a0,STBLR-3,CAMP_SAN_01,P02,860,33% OFF,450,634,,,,bengaluru,1084,Atliq_Sonamasuri_Rice (10KG),283.8,387000,365310.80000000005,Grocery & Staples,-5.604444444444432,184.0,-18.06615776081425,-21689.199999999953,-38.54961832061068,-76.42424242424225,-8.886539816772357,40.88888888888889,Other,-21689.199999999953,-5.937191016526188,-5.604444444444432,387000.0,450.0,634.0,-5.604444444444432
a50d87,STCBE-3,CAMP_DIW_01,P10,65,50% OFF,82,122,,,,coimbatore,204,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,5330,3965.0,Personal Care,-25.609756097560975,40.0,-18.06615776081425,-1365.0,-38.54961832061068,-42.0,-64.61538461538461,48.78048780487805,Other,-1365.0,-34.42622950819672,-25.609756097560975,5330.0,82.0,122.0,-25.609756097560975
18810a,STMYS-1,CAMP_DIW_01,P02,860,33% OFF,395,711,,,,mysuru,1106,Atliq_Sonamasuri_Rice (10KG),283.8,339700,409678.2,Grocery & Staples,20.600000000000005,316.0,-18.06615776081425,69978.20000000001,-38.54961832061068,246.57575757575762,28.671599718111352,80.0,Other,69978.20000000001,17.081260364842457,20.600000000000005,339700.0,395.0,711.0,20.600000000000005
608271,STMDU-0,CAMP_SAN_01,P15,3000,500 Cashback,122,342,,,,madurai,464,Atliq_Home_Essential_8_Product_Combo,2500.0,366000,171000.0,Combo1,-53.278688524590166,220.0,-18.06615776081425,-195000.0,-38.54961832061068,-78.0,-2.6,180.327868852459,Other,-195000.0,-114.03508771929825,-53.278688524590166,366000.0,122.0,342.0,-53.278688524590166
edacb9,STCHE-3,CAMP_DIW_01,P10,65,50% OFF,119,154,,,,chennai,273,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,7735,5005.0,Personal Care,-35.294117647058826,35.0,-18.06615776081425,-2730.0,-38.54961832061068,-84.0,-129.23076923076923,29.411764705882355,Other,-2730.0,-54.54545454545454,-35.294117647058826,7735.0,119.0,154.0,-35.294117647058826
ce95b1,STCHE-2,CAMP_DIW_01,P12,62,50% OFF,119,138,,,,chennai,257,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,7378,4278.0,Personal Care,-42.016806722689076,19.0,-18.06615776081425,-3100.0,-38.54961832061068,-100.0,-161.29032258064518,15.966386554621847,Other,-3100.0,-72.46376811594203,-42.016806722689076,7378.0,119.0,138.0,-42.016806722689076
6ae240,STBLR-4,CAMP_SAN_01,P13,350,BOGOF,94,371,,,,bengaluru,465,Atliq_High_Glo_15W_LED_Bulb,175.0,32900,64925.0,Home Appliances,97.3404255319149,277.0,-18.06615776081425,32025.0,-38.54961832061068,183.0,52.285714285714285,294.6808510638298,Other,32025.0,49.32614555256065,97.3404255319149,32900.0,94.0,371.0,97.3404255319149
e2f6b2,STCHE-1,CAMP_DIW_01,P15,3000,500 Cashback,316,859,,,,chennai,1175,Atliq_Home_Essential_8_Product_Combo,2500.0,948000,429500.0,Combo1,-54.69409282700421,543.0,-18.06615776081425,-518500.0,-38.54961832061068,-207.4,-6.913333333333333,171.8354430379747,Other,-518500.0,-120.72176949941793,-54.69409282700421,948000.0,316.0,859.0,-54.69409282700421
6b0ee6,STMDU-1,CAMP_DIW_01,P07,300,BOGOF,47,157,,,,madurai,204,Atliq_Curtains,150.0,14100,23550.0,Home Care,67.02127659574468,110.0,-18.06615776081425,9450.0,-38.54961832061068,63.0,21.0,234.04255319148936,Other,9450.0,40.12738853503185,67.02127659574468,14100.0,47.0,157.0,67.02127659574468
0aefa5,STVSK-3,CAMP_SAN_01,P06,415,25% OFF,33,27,,,,visakhapatnam,60,Atliq_Fusion_Container_Set_of_3,103.75,13695,8403.75,Home Care,-38.63636363636363,-6.0,-18.06615776081425,-5291.25,-38.54961832061068,-51.0,-12.289156626506024,-18.181818181818183,Other,-5291.25,-62.96296296296296,-38.63636363636363,13695.0,33.0,27.0,-38.63636363636363
0f3f34,STCHE-1,CAMP_DIW_01,P06,415,25% OFF,99,87,,,,chennai,186,Atliq_Fusion_Container_Set_of_3,103.75,41085,27078.75,Home Care,-34.090909090909086,-12.0,-18.06615776081425,-14006.25,-38.54961832061068,-135.0,-32.53012048192771,-12.121212121212121,Other,-14006.25,-51.724137931034484,-34.090909090909086,41085.0,99.0,87.0,-34.090909090909086
ed7b12,STVSK-0,CAMP_SAN_01,P10,50,25% OFF,16,13,,,,visakhapatnam,29,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,800,487.5,Personal Care,-39.0625,-3.0,-18.06615776081425,-312.5,-38.54961832061068,-25.0,-50.0,-18.75,Other,-312.5,-64.1025641025641,-39.0625,800.0,16.0,13.0,-39.0625
debbd7,STCBE-0,CAMP_SAN_01,P11,190,50% OFF,45,72,,,,coimbatore,117,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,8550,6840.0,Personal Care,-20.0,27.0,-18.06615776081425,-1710.0,-38.54961832061068,-18.0,-9.473684210526315,60.0,Other,-1710.0,-25.0,-20.0,8550.0,45.0,72.0,-20.0
2b8abd,STCHE-2,CAMP_SAN_01,P14,1020,BOGOF,105,407,,,,chennai,512,Atliq_waterproof_Immersion_Rod,510.0,107100,207570.0,Home Appliances,93.80952380952381,302.0,-18.06615776081425,100470.0,-38.54961832061068,197.0,19.313725490196077,287.6190476190476,Other,100470.0,48.402948402948404,93.80952380952381,107100.0,105.0,407.0,93.80952380952381
0da7fd,STVSK-0,CAMP_SAN_01,P02,860,33% OFF,408,632,,,,visakhapatnam,1040,Atliq_Sonamasuri_Rice (10KG),283.8,350880,364158.4,Grocery & Staples,3.784313725490203,224.0,-18.06615776081425,13278.400000000023,-38.54961832061068,46.78787878787887,5.44045102184638,54.90196078431373,Other,13278.400000000023,3.6463253353485796,3.784313725490203,350880.0,408.0,632.0,3.784313725490203
d58c29,STVSK-2,CAMP_SAN_01,P08,1190,BOGOF,27,107,,,,visakhapatnam,134,Atliq_Double_Bedsheet_set,595.0,32130,63665.0,Home Care,98.14814814814815,80.0,-18.06615776081425,31535.0,-38.54961832061068,53.0,4.453781512605042,296.2962962962963,Other,31535.0,49.532710280373834,98.14814814814815,32130.0,27.0,107.0,98.14814814814815
861506,STCHE-6,CAMP_DIW_01,P03,156,25% OFF,334,260,,,,chennai,594,Atliq_Suflower_Oil (1L),39.0,52104,30420.0,Grocery & Staples,-41.61676646706587,-74.0,-18.06615776081425,-21684.0,-38.54961832061068,-556.0,-356.4102564102564,-22.15568862275449,Other,-21684.0,-71.28205128205128,-41.61676646706587,52104.0,334.0,260.0,-41.61676646706587
fd48ff,STCBE-0,CAMP_SAN_01,P04,370,BOGOF,367,1423,,,,coimbatore,1790,Atliq_Farm_Chakki_Atta (1KG),185.0,135790,263255.0,Grocery & Staples,93.8692098092643,1056.0,-18.06615776081425,127465.0,-38.54961832061068,689.0,186.21621621621622,287.7384196185286,Other,127465.0,48.41883345045678,93.8692098092643,135790.0,367.0,1423.0,93.8692098092643
7912c8,STVSK-3,CAMP_SAN_01,P05,55,25% OFF,19,15,,,,visakhapatnam,34,Atliq_Scrub_Sponge_For_Dishwash,13.75,1045,618.75,Home Care,-40.78947368421053,-4.0,-18.06615776081425,-426.25,-38.54961832061068,-31.0,-56.36363636363637,-21.052631578947366,Other,-426.25,-68.88888888888889,-40.78947368421053,1045.0,19.0,15.0,-40.78947368421053
1768c2,STHYD-0,CAMP_DIW_01,P02,860,33% OFF,367,601,,,,hyderabad,968,Atliq_Sonamasuri_Rice (10KG),283.8,315620,346296.2,Grocery & Staples,9.719346049046324,234.0,-18.06615776081425,30676.20000000001,-38.54961832061068,108.09090909090912,12.568710359408039,63.76021798365122,Other,30676.20000000001,8.858370377728663,9.719346049046324,315620.0,367.0,601.0,9.719346049046324
61089e,STHYD-5,CAMP_SAN_01,P04,370,BOGOF,412,1615,,,,hyderabad,2027,Atliq_Farm_Chakki_Atta (1KG),185.0,152440,298775.0,Grocery & Staples,95.99514563106796,1203.0,-18.06615776081425,146335.0,-38.54961832061068,791.0,213.78378378378378,291.99029126213594,Other,146335.0,48.978328173374614,95.99514563106796,152440.0,412.0,1615.0,95.99514563106796
e5e244,STBLR-5,CAMP_DIW_01,P02,860,33% OFF,351,526,,,,bengaluru,877,Atliq_Sonamasuri_Rice (10KG),283.8,301860,303081.2,Grocery & Staples,0.4045584045584084,175.0,-18.06615776081425,1221.2000000000116,-38.54961832061068,4.303030303030344,0.5003523608174819,49.85754985754986,Other,1221.2000000000116,0.4029283241586782,0.4045584045584084,301860.0,351.0,526.0,0.4045584045584084
1f8bc3,STCBE-2,CAMP_DIW_01,P01,172,33% OFF,190,313,,,,coimbatore,503,Atliq_Masoor_Dal (1KG),56.760000000000005,32680,36070.119999999995,Grocery & Staples,10.373684210526301,123.0,-18.06615776081425,3390.1199999999953,-38.54961832061068,59.72727272727264,34.72515856236781,64.73684210526316,Other,3390.1199999999953,9.398693433789507,10.373684210526301,32680.0,190.0,313.0,10.373684210526301
5.00E+300,STVJD-1,CAMP_DIW_01,P14,1020,BOGOF,24,80,,,,vijayawada,104,Atliq_waterproof_Immersion_Rod,510.0,24480,40800.0,Home Appliances,66.66666666666666,56.0,-18.06615776081425,16320.0,-38.54961832061068,32.0,3.1372549019607843,233.33333333333334,Other,16320.0,40.0,66.66666666666666,24480.0,24.0,80.0,66.66666666666666
e8d896,STCHE-1,CAMP_SAN_01,P10,50,25% OFF,40,33,,,,chennai,73,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,2000,1237.5,Personal Care,-38.125,-7.0,-18.06615776081425,-762.5,-38.54961832061068,-61.0,-122.0,-17.5,Other,-762.5,-61.61616161616161,-38.125,2000.0,40.0,33.0,-38.125
2dd3f7,STHYD-4,CAMP_DIW_01,P03,156,25% OFF,341,327,,,,hyderabad,668,Atliq_Suflower_Oil (1L),39.0,53196,38259.0,Grocery & Staples,-28.079178885630498,-14.0,-18.06615776081425,-14937.0,-38.54961832061068,-383.0,-245.5128205128205,-4.105571847507331,Other,-14937.0,-39.04179408766565,-28.079178885630498,53196.0,341.0,327.0,-28.079178885630498
b7db9e,STHYD-4,CAMP_DIW_01,P05,55,25% OFF,106,101,,,,hyderabad,207,Atliq_Scrub_Sponge_For_Dishwash,13.75,5830,4166.25,Home Care,-28.537735849056606,-5.0,-18.06615776081425,-1663.75,-38.54961832061068,-121.0,-220.0,-4.716981132075472,Other,-1663.75,-39.93399339933993,-28.537735849056606,5830.0,106.0,101.0,-28.537735849056606
13d333,STCHE-7,CAMP_SAN_01,P01,172,33% OFF,256,358,,,,chennai,614,Atliq_Masoor_Dal (1KG),56.760000000000005,44032,41255.92,Grocery & Staples,-6.304687500000004,102.0,-18.06615776081425,-2776.0800000000017,-38.54961832061068,-48.909090909090935,-28.435517970401705,39.84375,Other,-2776.0800000000017,-6.728925206370387,-6.304687500000004,44032.0,256.0,358.0,-6.304687500000004
77435f,STBLR-3,CAMP_SAN_01,P01,172,33% OFF,277,387,,,,bengaluru,664,Atliq_Masoor_Dal (1KG),56.760000000000005,47644,44597.88,Grocery & Staples,-6.393501805054156,110.0,-18.06615776081425,-3046.1200000000026,-38.54961832061068,-53.66666666666671,-31.20155038759692,39.71119133574007,Other,-3046.1200000000026,-6.8301901345983325,-6.393501805054156,47644.0,277.0,387.0,-6.393501805054156
3181a7,STCBE-1,CAMP_SAN_01,P11,190,50% OFF,28,31,,,,coimbatore,59,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,5320,2945.0,Personal Care,-44.642857142857146,3.0,-18.06615776081425,-2375.0,-38.54961832061068,-25.0,-13.157894736842104,10.714285714285714,Other,-2375.0,-80.64516129032258,-44.642857142857146,5320.0,28.0,31.0,-44.642857142857146
3ea719,STBLR-7,CAMP_DIW_01,P02,860,33% OFF,336,577,,,,bengaluru,913,Atliq_Sonamasuri_Rice (10KG),283.8,288960,332467.4,Grocery & Staples,15.056547619047628,241.0,-18.06615776081425,43507.40000000002,-38.54961832061068,153.30303030303037,17.825933756166325,71.72619047619048,Other,43507.40000000002,13.086215370288942,15.056547619047628,288960.0,336.0,577.0,15.056547619047628
3d8361,STMYS-1,CAMP_DIW_01,P08,1190,BOGOF,47,184,,,,mysuru,231,Atliq_Double_Bedsheet_set,595.0,55930,109480.0,Home Care,95.74468085106383,137.0,-18.06615776081425,53550.0,-38.54961832061068,90.0,7.563025210084033,291.48936170212767,Other,53550.0,48.91304347826087,95.74468085106383,55930.0,47.0,184.0,95.74468085106383
0d853d,STHYD-4,CAMP_SAN_01,P02,860,33% OFF,594,819,,,,hyderabad,1413,Atliq_Sonamasuri_Rice (10KG),283.8,510840,471907.80000000005,Grocery & Staples,-7.621212121212112,225.0,-18.06615776081425,-38932.19999999995,-38.54961832061068,-137.18181818181802,-15.951374207188143,37.878787878787875,Other,-38932.19999999995,-8.249958996227642,-7.621212121212112,510840.0,594.0,819.0,-7.621212121212112
4d9f1a,STCBE-1,CAMP_DIW_01,P09,110,50% OFF,59,69,,,,coimbatore,128,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,6490,3795.0,Personal Care,-41.52542372881356,10.0,-18.06615776081425,-2695.0,-38.54961832061068,-49.0,-44.54545454545455,16.94915254237288,Other,-2695.0,-71.01449275362319,-41.52542372881356,6490.0,59.0,69.0,-41.52542372881356
ea384f,STBLR-7,CAMP_SAN_01,P10,50,25% OFF,40,33,,,,bengaluru,73,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,2000,1237.5,Personal Care,-38.125,-7.0,-18.06615776081425,-762.5,-38.54961832061068,-61.0,-122.0,-17.5,Other,-762.5,-61.61616161616161,-38.125,2000.0,40.0,33.0,-38.125
9fcb92,STMDU-2,CAMP_DIW_01,P15,3000,500 Cashback,315,976,,,,madurai,1291,Atliq_Home_Essential_8_Product_Combo,2500.0,945000,488000.0,Combo1,-48.35978835978836,661.0,-18.06615776081425,-457000.0,-38.54961832061068,-182.8,-6.093333333333334,209.84126984126985,Other,-457000.0,-93.64754098360656,-48.35978835978836,945000.0,315.0,976.0,-48.35978835978836
b97eb0,STBLR-2,CAMP_SAN_01,P11,190,50% OFF,49,68,,,,bengaluru,117,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,9310,6460.0,Personal Care,-30.612244897959183,19.0,-18.06615776081425,-2850.0,-38.54961832061068,-30.0,-15.789473684210526,38.775510204081634,Other,-2850.0,-44.11764705882353,-30.612244897959183,9310.0,49.0,68.0,-30.612244897959183
90110c,STHYD-0,CAMP_SAN_01,P04,370,BOGOF,412,1615,,,,hyderabad,2027,Atliq_Farm_Chakki_Atta (1KG),185.0,152440,298775.0,Grocery & Staples,95.99514563106796,1203.0,-18.06615776081425,146335.0,-38.54961832061068,791.0,213.78378378378378,291.99029126213594,Other,146335.0,48.978328173374614,95.99514563106796,152440.0,412.0,1615.0,95.99514563106796
72eed8,STHYD-4,CAMP_DIW_01,P04,290,25% OFF,376,360,,,,hyderabad,736,Atliq_Farm_Chakki_Atta (1KG),72.5,109040,78300.0,Grocery & Staples,-28.191489361702125,-16.0,-18.06615776081425,-30740.0,-38.54961832061068,-424.0,-146.20689655172413,-4.25531914893617,Other,-30740.0,-39.25925925925926,-28.191489361702125,109040.0,376.0,360.0,-28.191489361702125
d552e3,STMDU-3,CAMP_SAN_01,P12,62,50% OFF,45,53,,,,madurai,98,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,2790,1643.0,Personal Care,-41.11111111111111,8.0,-18.06615776081425,-1147.0,-38.54961832061068,-37.0,-59.67741935483871,17.77777777777778,Other,-1147.0,-69.81132075471697,-41.11111111111111,2790.0,45.0,53.0,-41.11111111111111
74399f,STMYS-3,CAMP_DIW_01,P13,350,BOGOF,73,282,,,,mysuru,355,Atliq_High_Glo_15W_LED_Bulb,175.0,25550,49350.0,Home Appliances,93.15068493150685,209.0,-18.06615776081425,23800.0,-38.54961832061068,136.0,38.857142857142854,286.3013698630137,Other,23800.0,48.226950354609926,93.15068493150685,25550.0,73.0,282.0,93.15068493150685
f9b0ef,STVJD-0,CAMP_DIW_01,P05,55,25% OFF,56,54,,,,vijayawada,110,Atliq_Scrub_Sponge_For_Dishwash,13.75,3080,2227.5,Home Care,-27.67857142857143,-2.0,-18.06615776081425,-852.5,-38.54961832061068,-62.0,-112.72727272727273,-3.571428571428571,Other,-852.5,-38.2716049382716,-27.67857142857143,3080.0,56.0,54.0,-27.67857142857143
b838cd,STTRV-1,CAMP_DIW_01,P01,172,33% OFF,147,214,,,,trivandrum,361,Atliq_Masoor_Dal (1KG),56.760000000000005,25284,24661.36,Grocery & Staples,-2.4625850340136033,67.0,-18.06615776081425,-622.6399999999994,-38.54961832061068,-10.969696969696958,-6.377730796335441,45.57823129251701,Other,-622.6399999999994,-2.524759380666757,-2.4625850340136033,25284.0,147.0,214.0,-2.4625850340136033
191614,STMYS-3,CAMP_DIW_01,P10,65,50% OFF,103,109,,,,mysuru,212,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,6695,3542.5,Personal Care,-47.0873786407767,6.0,-18.06615776081425,-3152.5,-38.54961832061068,-97.0,-149.23076923076923,5.825242718446602,Other,-3152.5,-88.9908256880734,-47.0873786407767,6695.0,103.0,109.0,-47.0873786407767
15265d,STCHE-5,CAMP_SAN_01,P12,62,50% OFF,58,65,,,,chennai,123,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,3596,2015.0,Personal Care,-43.96551724137931,7.0,-18.06615776081425,-1581.0,-38.54961832061068,-51.0,-82.25806451612904,12.068965517241379,Other,-1581.0,-78.46153846153847,-43.96551724137931,3596.0,58.0,65.0,-43.96551724137931
166989,STCBE-1,CAMP_SAN_01,P01,172,33% OFF,169,206,,,,coimbatore,375,Atliq_Masoor_Dal (1KG),56.760000000000005,29068,23739.44,Grocery & Staples,-18.33136094674557,37.0,-18.06615776081425,-5328.560000000001,-38.54961832061068,-93.87878787878789,-54.58069062720226,21.893491124260358,Other,-5328.560000000001,-22.44602231560644,-18.33136094674557,29068.0,169.0,206.0,-18.33136094674557
