event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),Unnamed: 8,Unnamed: 9,Unnamed: 10,city,total_quantity_sold,product_name,promo_discount,revenue_before_promo,revenue_after_promo
0c0339,STHYD-2,CAMP_DIW_01,P07,300,BOGOF,64,211,,,,hyderabad,275,Atliq_Curtains,150.0,19200,31650.0
c5176d,STCBE-2,CAMP_SAN_01,P01,172,33% OFF,196,307,,,,coimbatore,503,Atliq_Masoor_Dal (1KG),56.760000000000005,33712,35378.68
b5b0f5,STCBE-0,CAMP_SAN_01,P02,860,33% OFF,399,586,,,,coimbatore,985,Atliq_Sonamasuri_Rice (10KG),283.8,343140,337653.2
66f526,STVJD-0,CAMP_SAN_01,P10,50,25% OFF,18,16,,,,vijayawada,34,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,900,600.0
3153d6,STCBE-4,CAMP_SAN_01,P02,860,33% OFF,396,558,,,,coimbatore,954,Atliq_Sonamasuri_Rice (10KG),283.8,340560,321519.60000000003
a3caaa,STCHE-0,CAMP_DIW_01,P10,65,50% OFF,126,167,,,,chennai,293,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,8190,5427.5
2c7cc7,STBLR-1,CAMP_SAN_01,P10,50,25% OFF,28,24,,,,bengaluru,52,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1400,900.0
bed694,STTRV-1,CAMP_SAN_01,P10,50,25% OFF,15,14,,,,trivandrum,29,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,750,525.0
817b4f,STCHE-5,CAMP_DIW_01,P11,190,50% OFF,78,92,,,,chennai,170,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,14820,8740.0
d0daaa,STMDU-1,CAMP_SAN_01,P14,1020,BOGOF,63,244,,,,madurai,307,Atliq_waterproof_Immersion_Rod,510.0,64260,124440.0
bb974d,STBLR-2,CAMP_SAN_01,P03,200,BOGOF,307,1200,,,,bengaluru,1507,Atliq_Suflower_Oil (1L),100.0,61400,120000.0
e025ee,STVSK-1,CAMP_SAN_01,P07,300,BOGOF,27,107,,,,visakhapatnam,134,Atliq_Curtains,150.0,8100,16050.0
0f5588,STMYS-3,CAMP_DIW_01,P03,156,25% OFF,378,332,,,,mysuru,710,Atliq_Suflower_Oil (1L),39.0,58968,38844.0
2e0950,STBLR-0,CAMP_DIW_01,P05,55,25% OFF,133,114,,,,bengaluru,247,Atliq_Scrub_Sponge_For_Dishwash,13.75,7315,4702.5
62e500,STCHE-7,CAMP_DIW_01,P01,172,33% OFF,346,505,,,,chennai,851,Atliq_Masoor_Dal (1KG),56.760000000000005,59512,58196.2
37cb7c,STCHE-0,CAMP_DIW_01,P13,350,BOGOF,61,203,,,,chennai,264,Atliq_High_Glo_15W_LED_Bulb,175.0,21350,35525.0
543c36,STHYD-4,CAMP_SAN_01,P07,300,BOGOF,58,225,,,,hyderabad,283,Atliq_Curtains,150.0,17400,33750.0
d41d53,STCHE-5,CAMP_DIW_01,P01,172,33% OFF,334,424,,,,chennai,758,Atliq_Masoor_Dal (1KG),56.760000000000005,57448,48861.759999999995
5f65df,STCHE-2,CAMP_SAN_01,P13,350,BOGOF,105,423,,,,chennai,528,Atliq_High_Glo_15W_LED_Bulb,175.0,36750,74025.0
9acfa3,STCHE-0,CAMP_DIW_01,P12,62,50% OFF,115,154,,,,chennai,269,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,7130,4774.0
f94d7b,STMDU-2,CAMP_SAN_01,P13,350,BOGOF,96,377,,,,madurai,473,Atliq_High_Glo_15W_LED_Bulb,175.0,33600,65975.0
75f30e,STCHE-2,CAMP_SAN_01,P15,3000,500 Cashback,117,251,,,,chennai,368,Atliq_Home_Essential_8_Product_Combo,2500.0,351000,125500.0
b6b840,STCBE-1,CAMP_DIW_01,P02,860,33% OFF,244,312,,,,coimbatore,556,Atliq_Sonamasuri_Rice (10KG),283.8,209840,179774.40000000002
7b49ce,STVJD-1,CAMP_DIW_01,P15,3000,500 Cashback,224,685,,,,vijayawada,909,Atliq_Home_Essential_8_Product_Combo,2500.0,672000,342500.0
a107c4,STVJD-0,CAMP_SAN_01,P05,55,25% OFF,16,14,,,,vijayawada,30,Atliq_Scrub_Sponge_For_Dishwash,13.75,880,577.5
4858ab,STBLR-7,CAMP_SAN_01,P14,1020,BOGOF,124,514,,,,bengaluru,638,Atliq_waterproof_Immersion_Rod,510.0,126480,262140.0
00a7c3,STTRV-1,CAMP_SAN_01,P02,860,33% OFF,231,314,,,,trivandrum,545,Atliq_Sonamasuri_Rice (10KG),283.8,198660,180926.80000000002
fe68f2,STBLR-2,CAMP_SAN_01,P01,172,33% OFF,304,428,,,,bengaluru,732,Atliq_Masoor_Dal (1KG),56.760000000000005,52288,49322.72
c8e17c,STMLR-1,CAMP_DIW_01,P02,860,33% OFF,166,252,,,,mangalore,418,Atliq_Sonamasuri_Rice (10KG),283.8,142760,145202.40000000002
8376c6,STHYD-5,CAMP_SAN_01,P01,172,33% OFF,336,467,,,,hyderabad,803,Atliq_Masoor_Dal (1KG),56.760000000000005,57792,53817.079999999994
bf49bf,STCHE-4,CAMP_SAN_01,P14,1020,BOGOF,111,473,,,,chennai,584,Atliq_waterproof_Immersion_Rod,510.0,113220,241230.0
aa54a7,STHYD-1,CAMP_DIW_01,P13,350,BOGOF,91,281,,,,hyderabad,372,Atliq_High_Glo_15W_LED_Bulb,175.0,31850,49175.0
4aa530,STMYS-0,CAMP_DIW_01,P02,860,33% OFF,465,674,,,,mysuru,1139,Atliq_Sonamasuri_Rice (10KG),283.8,399900,388358.80000000005
5a4d9d,STCHE-1,CAMP_SAN_01,P02,860,33% OFF,468,599,,,,chennai,1067,Atliq_Sonamasuri_Rice (10KG),283.8,402480,345143.80000000005
ce68be,STCHE-3,CAMP_SAN_01,P01,172,33% OFF,310,421,,,,chennai,731,Atliq_Masoor_Dal (1KG),56.760000000000005,53320,48516.04
9acae6,STMYS-0,CAMP_DIW_01,P05,55,25% OFF,73,65,,,,mysuru,138,Atliq_Scrub_Sponge_For_Dishwash,13.75,4015,2681.25
2ba1ba,STCHE-7,CAMP_SAN_01,P13,350,BOGOF,106,454,,,,chennai,560,Atliq_High_Glo_15W_LED_Bulb,175.0,37100,79450.0
6909d3,STBLR-2,CAMP_DIW_01,P02,860,33% OFF,390,585,,,,bengaluru,975,Atliq_Sonamasuri_Rice (10KG),283.8,335400,337077.0
d5769b,STCBE-2,CAMP_SAN_01,P09,90,25% OFF,42,34,,,,coimbatore,76,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,3780,2295.0
c0d022,STBLR-6,CAMP_SAN_01,P06,415,25% OFF,33,28,,,,bengaluru,61,Atliq_Fusion_Container_Set_of_3,103.75,13695,8715.0
5.80E+27,STMYS-2,CAMP_DIW_01,P07,300,BOGOF,73,215,,,,mysuru,288,Atliq_Curtains,150.0,21900,32250.0
ebbbb9,STVSK-1,CAMP_SAN_01,P05,55,25% OFF,19,14,,,,visakhapatnam,33,Atliq_Scrub_Sponge_For_Dishwash,13.75,1045,577.5
14ff29,STBLR-3,CAMP_SAN_01,P11,190,50% OFF,43,62,,,,bengaluru,105,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,8170,5890.0
f39a0c,STHYD-3,CAMP_SAN_01,P09,90,25% OFF,49,37,,,,hyderabad,86,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,4410,2497.5
5bc324,STTRV-1,CAMP_DIW_01,P14,1020,BOGOF,19,66,,,,trivandrum,85,Atliq_waterproof_Immersion_Rod,510.0,19380,33660.0
87564a,STCHE-6,CAMP_DIW_01,P04,290,25% OFF,346,269,,,,chennai,615,Atliq_Farm_Chakki_Atta (1KG),72.5,100340,58507.5
6ba4b5,STMDU-0,CAMP_SAN_01,P05,55,25% OFF,15,12,,,,madurai,27,Atliq_Scrub_Sponge_For_Dishwash,13.75,825,495.0
7cf9ef,STMDU-3,CAMP_DIW_01,P11,190,50% OFF,66,71,,,,madurai,137,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,12540,6745.0
91649,STMDU-1,CAMP_SAN_01,P13,350,BOGOF,73,287,,,,madurai,360,Atliq_High_Glo_15W_LED_Bulb,175.0,25550,50225.0
bfc9da,STBLR-9,CAMP_SAN_01,P04,370,BOGOF,387,1509,,,,bengaluru,1896,Atliq_Farm_Chakki_Atta (1KG),185.0,143190,279165.0
788131,STBLR-3,CAMP_DIW_01,P10,65,50% OFF,108,145,,,,bengaluru,253,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,7020,4712.5
9ebcf9,STVSK-4,CAMP_DIW_01,P10,65,50% OFF,80,109,,,,visakhapatnam,189,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,5200,3542.5
b60e6a,STBLR-6,CAMP_SAN_01,P09,90,25% OFF,63,51,,,,bengaluru,114,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,5670,3442.5
c3b511,STCBE-3,CAMP_SAN_01,P14,1020,BOGOF,75,297,,,,coimbatore,372,Atliq_waterproof_Immersion_Rod,510.0,76500,151470.0
de6e7e,STVSK-1,CAMP_SAN_01,P15,3000,500 Cashback,88,186,,,,visakhapatnam,274,Atliq_Home_Essential_8_Product_Combo,2500.0,264000,93000.0
8f80ed,STVSK-3,CAMP_DIW_01,P11,190,50% OFF,52,57,,,,visakhapatnam,109,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,9880,5415.0
a298bc,STVJD-1,CAMP_DIW_01,P07,300,BOGOF,33,109,,,,vijayawada,142,Atliq_Curtains,150.0,9900,16350.0
003c65,STBLR-9,CAMP_SAN_01,P13,350,BOGOF,114,457,,,,bengaluru,571,Atliq_High_Glo_15W_LED_Bulb,175.0,39900,79975.0
5f313a,STCHE-2,CAMP_DIW_01,P10,65,50% OFF,124,135,,,,chennai,259,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,8060,4387.5
4f1bb6,STMYS-0,CAMP_SAN_01,P11,190,50% OFF,46,63,,,,mysuru,109,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,8740,5985.0
cd4c5a,STMLR-0,CAMP_SAN_01,P09,90,25% OFF,34,28,,,,mangalore,62,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,3060,1890.0
6.59E+23,STVJD-0,CAMP_SAN_01,P01,172,33% OFF,186,252,,,,vijayawada,438,Atliq_Masoor_Dal (1KG),56.760000000000005,31992,29040.48
5abaf9,STCHE-3,CAMP_SAN_01,P07,300,BOGOF,37,155,,,,chennai,192,Atliq_Curtains,150.0,11100,23250.0
bb83e5,STMDU-2,CAMP_DIW_01,P08,1190,BOGOF,40,133,,,,madurai,173,Atliq_Double_Bedsheet_set,595.0,47600,79135.0
531a22,STBLR-3,CAMP_DIW_01,P11,190,50% OFF,71,90,,,,bengaluru,161,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,13490,8550.0
fe1c63,STMYS-3,CAMP_DIW_01,P11,190,50% OFF,71,76,,,,mysuru,147,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,13490,7220.0
6046fa,STBLR-4,CAMP_DIW_01,P12,62,50% OFF,141,180,,,,bengaluru,321,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,8742,5580.0
ef95a9,STBLR-3,CAMP_DIW_01,P13,350,BOGOF,87,298,,,,bengaluru,385,Atliq_High_Glo_15W_LED_Bulb,175.0,30450,52150.0
16fb87,STBLR-2,CAMP_SAN_01,P10,50,25% OFF,37,31,,,,bengaluru,68,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1850,1162.5
be3489,STHYD-3,CAMP_DIW_01,P14,1020,BOGOF,38,119,,,,hyderabad,157,Atliq_waterproof_Immersion_Rod,510.0,38760,60690.0
c4a484,STMYS-2,CAMP_DIW_01,P01,172,33% OFF,295,454,,,,mysuru,749,Atliq_Masoor_Dal (1KG),56.760000000000005,50740,52318.96
fb70b4,STCHE-2,CAMP_DIW_01,P03,156,25% OFF,355,347,,,,chennai,702,Atliq_Suflower_Oil (1L),39.0,55380,40599.0
1bfbb8,STCHE-7,CAMP_DIW_01,P12,62,50% OFF,171,222,,,,chennai,393,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,10602,6882.0
a6276f,STCHE-4,CAMP_DIW_01,P14,1020,BOGOF,56,224,,,,chennai,280,Atliq_waterproof_Immersion_Rod,510.0,57120,114240.0
f95092,STVSK-1,CAMP_SAN_01,P13,350,BOGOF,124,500,,,,visakhapatnam,624,Atliq_High_Glo_15W_LED_Bulb,175.0,43400,87500.0
da99ec,STCHE-5,CAMP_DIW_01,P14,1020,BOGOF,54,184,,,,chennai,238,Atliq_waterproof_Immersion_Rod,510.0,55080,93840.0
9c2c14,STVSK-0,CAMP_DIW_01,P14,1020,BOGOF,29,97,,,,visakhapatnam,126,Atliq_waterproof_Immersion_Rod,510.0,29580,49470.0
11971a,STHYD-2,CAMP_SAN_01,P11,190,50% OFF,45,62,,,,hyderabad,107,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,8550,5890.0
3426bd,STCBE-0,CAMP_DIW_01,P10,65,50% OFF,80,124,,,,coimbatore,204,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,5200,4030.0
46021e,STCHE-1,CAMP_SAN_01,P07,300,BOGOF,31,79,,,,chennai,110,Atliq_Curtains,150.0,9300,11850.0
29687a,STVJD-0,CAMP_SAN_01,P02,860,33% OFF,298,420,,,,vijayawada,718,Atliq_Sonamasuri_Rice (10KG),283.8,256280,242004.00000000003
655aa2,STHYD-0,CAMP_DIW_01,P10,65,50% OFF,112,170,,,,hyderabad,282,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,7280,5525.0
49e9ea,STHYD-2,CAMP_SAN_01,P04,370,BOGOF,415,1672,,,,hyderabad,2087,Atliq_Farm_Chakki_Atta (1KG),185.0,153550,309320.0
0beb9b,STVSK-2,CAMP_SAN_01,P12,62,50% OFF,28,43,,,,visakhapatnam,71,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,1736,1333.0
29411f,STBLR-6,CAMP_SAN_01,P08,1190,BOGOF,69,303,,,,bengaluru,372,Atliq_Double_Bedsheet_set,595.0,82110,180285.0
8ff2bb,STBLR-2,CAMP_SAN_01,P06,415,25% OFF,40,33,,,,bengaluru,73,Atliq_Fusion_Container_Set_of_3,103.75,16600,10271.25
918a17,STVSK-1,CAMP_DIW_01,P14,1020,BOGOF,26,91,,,,visakhapatnam,117,Atliq_waterproof_Immersion_Rod,510.0,26520,46410.0
1e5c85,STBLR-7,CAMP_DIW_01,P01,172,33% OFF,341,606,,,,bengaluru,947,Atliq_Masoor_Dal (1KG),56.760000000000005,58652,69835.44
7d89b1,STVSK-3,CAMP_DIW_01,P08,1190,BOGOF,45,138,,,,visakhapatnam,183,Atliq_Double_Bedsheet_set,595.0,53550,82110.0
5db3e3,STBLR-2,CAMP_DIW_01,P13,350,BOGOF,78,274,,,,bengaluru,352,Atliq_High_Glo_15W_LED_Bulb,175.0,27300,47950.0
35637b,STVSK-4,CAMP_DIW_01,P03,156,25% OFF,301,237,,,,visakhapatnam,538,Atliq_Suflower_Oil (1L),39.0,46956,27729.0
e788e5,STMYS-0,CAMP_SAN_01,P10,50,25% OFF,30,24,,,,mysuru,54,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1500,900.0
5c2d1f,STCBE-2,CAMP_SAN_01,P03,200,BOGOF,304,1340,,,,coimbatore,1644,Atliq_Suflower_Oil (1L),100.0,60800,134000.0
e96e9d,STHYD-1,CAMP_DIW_01,P15,3000,500 Cashback,362,959,,,,hyderabad,1321,Atliq_Home_Essential_8_Product_Combo,2500.0,1086000,479500.0
6a7fa1,STVJD-1,CAMP_SAN_01,P14,1020,BOGOF,61,243,,,,vijayawada,304,Atliq_waterproof_Immersion_Rod,510.0,62220,123930.0
1274dc,STCBE-4,CAMP_DIW_01,P09,110,50% OFF,54,68,,,,coimbatore,122,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,5940,3740.0
fc7056,STBLR-2,CAMP_DIW_01,P08,1190,BOGOF,40,135,,,,bengaluru,175,Atliq_Double_Bedsheet_set,595.0,47600,80325.0
69a46e,STCHE-2,CAMP_DIW_01,P01,172,33% OFF,320,416,,,,chennai,736,Atliq_Masoor_Dal (1KG),56.760000000000005,55040,47939.84
a05e82,STMYS-3,CAMP_SAN_01,P13,350,BOGOF,124,527,,,,mysuru,651,Atliq_High_Glo_15W_LED_Bulb,175.0,43400,92225.0
da1969,STVSK-1,CAMP_SAN_01,P03,200,BOGOF,322,1291,,,,visakhapatnam,1613,Atliq_Suflower_Oil (1L),100.0,64400,129100.0
2fc575,STBLR-0,CAMP_DIW_01,P12,62,50% OFF,147,198,,,,bengaluru,345,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,9114,6138.0
4ced30,STCHE-3,CAMP_SAN_01,P09,90,25% OFF,60,49,,,,chennai,109,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,5400,3307.5
a37110,STHYD-0,CAMP_DIW_01,P04,290,25% OFF,367,330,,,,hyderabad,697,Atliq_Farm_Chakki_Atta (1KG),72.5,106430,71775.0
8829ef,STCBE-0,CAMP_SAN_01,P12,62,50% OFF,39,61,,,,coimbatore,100,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,2418,1891.0
aa6972,STMDU-0,CAMP_DIW_01,P12,62,50% OFF,103,131,,,,madurai,234,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,6386,4061.0
dd8425,STCHE-0,CAMP_SAN_01,P11,190,50% OFF,49,71,,,,chennai,120,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,9310,6745.0
f8a2a6,STMDU-1,CAMP_SAN_01,P09,90,25% OFF,45,36,,,,madurai,81,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,4050,2430.0
c1c42d,STMLR-1,CAMP_SAN_01,P09,90,25% OFF,28,22,,,,mangalore,50,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,2520,1485.0
6eede8,STTRV-0,CAMP_SAN_01,P11,190,50% OFF,22,30,,,,trivandrum,52,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,4180,2850.0
092c09,STHYD-5,CAMP_DIW_01,P08,1190,BOGOF,43,147,,,,hyderabad,190,Atliq_Double_Bedsheet_set,595.0,51170,87465.0
3f34d5,STCBE-2,CAMP_DIW_01,P09,110,50% OFF,50,80,,,,coimbatore,130,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,5500,4400.0
2b50e0,STBLR-6,CAMP_DIW_01,P15,3000,500 Cashback,390,1318,,,,bengaluru,1708,Atliq_Home_Essential_8_Product_Combo,2500.0,1170000,659000.0
92151c,STMDU-3,CAMP_SAN_01,P10,50,25% OFF,25,20,,,,madurai,45,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1250,750.0
4ad12b,STBLR-4,CAMP_DIW_01,P15,3000,500 Cashback,407,1245,,,,bengaluru,1652,Atliq_Home_Essential_8_Product_Combo,2500.0,1221000,622500.0
1824c2,STHYD-6,CAMP_SAN_01,P12,62,50% OFF,67,93,,,,hyderabad,160,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,4154,2883.0
9b309b,STMYS-0,CAMP_SAN_01,P09,90,25% OFF,67,56,,,,mysuru,123,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,6030,3780.0
0dfaac,STCHE-6,CAMP_DIW_01,P02,860,33% OFF,434,629,,,,chennai,1063,Atliq_Sonamasuri_Rice (10KG),283.8,373240,362429.80000000005
652101,STBLR-1,CAMP_DIW_01,P07,300,BOGOF,61,189,,,,bengaluru,250,Atliq_Curtains,150.0,18300,28350.0
6ec0eb,STCHE-2,CAMP_DIW_01,P15,3000,500 Cashback,369,1073,,,,chennai,1442,Atliq_Home_Essential_8_Product_Combo,2500.0,1107000,536500.0
07ee94,STCHE-4,CAMP_DIW_01,P03,156,25% OFF,369,332,,,,chennai,701,Atliq_Suflower_Oil (1L),39.0,57564,38844.0
4a34a6,STVSK-4,CAMP_SAN_01,P09,90,25% OFF,34,25,,,,visakhapatnam,59,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,3060,1687.5
8ea7e8,STVJD-1,CAMP_SAN_01,P09,90,25% OFF,37,26,,,,vijayawada,63,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,3330,1755.0
6ee8ab,STVSK-0,CAMP_SAN_01,P06,415,25% OFF,16,13,,,,visakhapatnam,29,Atliq_Fusion_Container_Set_of_3,103.75,6640,4046.25
0d70f7,STVSK-2,CAMP_DIW_01,P01,172,33% OFF,210,367,,,,visakhapatnam,577,Atliq_Masoor_Dal (1KG),56.760000000000005,36120,42293.08
deea3e,STMLR-1,CAMP_SAN_01,P14,1020,BOGOF,51,198,,,,mangalore,249,Atliq_waterproof_Immersion_Rod,510.0,52020,100980.0
699bac,STCHE-7,CAMP_SAN_01,P07,300,BOGOF,42,183,,,,chennai,225,Atliq_Curtains,150.0,12600,27450.0
cc4a67,STTRV-0,CAMP_DIW_01,P03,156,25% OFF,187,181,,,,trivandrum,368,Atliq_Suflower_Oil (1L),39.0,29172,21177.0
b456c0,STBLR-3,CAMP_DIW_01,P06,415,25% OFF,91,72,,,,bengaluru,163,Atliq_Fusion_Container_Set_of_3,103.75,37765,22410.0
d2dc77,STMLR-0,CAMP_DIW_01,P13,350,BOGOF,40,119,,,,mangalore,159,Atliq_High_Glo_15W_LED_Bulb,175.0,14000,20825.0
f78e86,STCHE-3,CAMP_DIW_01,P06,415,25% OFF,77,67,,,,chennai,144,Atliq_Fusion_Container_Set_of_3,103.75,31955,20853.75
9d1009,STHYD-0,CAMP_DIW_01,P06,415,25% OFF,78,68,,,,hyderabad,146,Atliq_Fusion_Container_Set_of_3,103.75,32370,21165.0
0179b3,STMLR-2,CAMP_SAN_01,P05,55,25% OFF,15,12,,,,mangalore,27,Atliq_Scrub_Sponge_For_Dishwash,13.75,825,495.0
933cae,STCHE-3,CAMP_SAN_01,P06,415,25% OFF,28,23,,,,chennai,51,Atliq_Fusion_Container_Set_of_3,103.75,11620,7158.75
7704c2,STBLR-7,CAMP_SAN_01,P04,370,BOGOF,382,1638,,,,bengaluru,2020,Atliq_Farm_Chakki_Atta (1KG),185.0,141340,303030.0
b55027,STCHE-6,CAMP_SAN_01,P10,50,25% OFF,31,22,,,,chennai,53,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1550,825.0
0842b9,STCBE-1,CAMP_DIW_01,P04,290,25% OFF,227,172,,,,coimbatore,399,Atliq_Farm_Chakki_Atta (1KG),72.5,65830,37410.0
1142fd,STVSK-3,CAMP_DIW_01,P05,55,25% OFF,71,63,,,,visakhapatnam,134,Atliq_Scrub_Sponge_For_Dishwash,13.75,3905,2598.75
35e1c7,STBLR-1,CAMP_DIW_01,P14,1020,BOGOF,54,169,,,,bengaluru,223,Atliq_waterproof_Immersion_Rod,510.0,55080,86190.0
80255e,STMDU-0,CAMP_DIW_01,P05,55,25% OFF,57,50,,,,madurai,107,Atliq_Scrub_Sponge_For_Dishwash,13.75,3135,2062.5
37cb87,STBLR-1,CAMP_SAN_01,P07,300,BOGOF,46,115,,,,bengaluru,161,Atliq_Curtains,150.0,13800,17250.0
fd5855,STVSK-4,CAMP_SAN_01,P08,1190,BOGOF,25,64,,,,visakhapatnam,89,Atliq_Double_Bedsheet_set,595.0,29750,38080.0
0f714a,STVJD-1,CAMP_SAN_01,P06,415,25% OFF,16,11,,,,vijayawada,27,Atliq_Fusion_Container_Set_of_3,103.75,6640,3423.75
4ab3c2,STVSK-1,CAMP_DIW_01,P09,110,50% OFF,64,81,,,,visakhapatnam,145,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,7040,4455.0
57d06d,STCBE-1,CAMP_SAN_01,P09,90,25% OFF,54,39,,,,coimbatore,93,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,4860,2632.5
ad783e,STCHE-4,CAMP_SAN_01,P10,50,25% OFF,30,25,,,,chennai,55,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1500,937.5
cf616b,STMYS-2,CAMP_DIW_01,P09,110,50% OFF,64,84,,,,mysuru,148,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,7040,4620.0
e5e0dc,STHYD-0,CAMP_SAN_01,P07,300,BOGOF,52,204,,,,hyderabad,256,Atliq_Curtains,150.0,15600,30600.0
30bacd,STBLR-3,CAMP_DIW_01,P14,1020,BOGOF,42,143,,,,bengaluru,185,Atliq_waterproof_Immersion_Rod,510.0,42840,72930.0
68e849,STMLR-2,CAMP_DIW_01,P06,415,25% OFF,40,34,,,,mangalore,74,Atliq_Fusion_Container_Set_of_3,103.75,16600,10582.5
c3b647,STCHE-5,CAMP_SAN_01,P08,1190,BOGOF,64,256,,,,chennai,320,Atliq_Double_Bedsheet_set,595.0,76160,152320.0
5dfa52,STVSK-2,CAMP_DIW_01,P04,290,25% OFF,244,217,,,,visakhapatnam,461,Atliq_Farm_Chakki_Atta (1KG),72.5,70760,47197.5
9d63a7,STHYD-6,CAMP_SAN_01,P08,1190,BOGOF,43,166,,,,hyderabad,209,Atliq_Double_Bedsheet_set,595.0,51170,98770.0
9fae1c,STHYD-2,CAMP_DIW_01,P15,3000,500 Cashback,400,1176,,,,hyderabad,1576,Atliq_Home_Essential_8_Product_Combo,2500.0,1200000,588000.0
ae288b,STMYS-0,CAMP_DIW_01,P11,190,50% OFF,89,113,,,,mysuru,202,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,16910,10735.0
f940cf,STHYD-6,CAMP_DIW_01,P13,350,BOGOF,77,260,,,,hyderabad,337,Atliq_High_Glo_15W_LED_Bulb,175.0,26950,45500.0
7cf0d8,STMDU-0,CAMP_SAN_01,P14,1020,BOGOF,79,349,,,,madurai,428,Atliq_waterproof_Immersion_Rod,510.0,80580,177990.0
a7c40d,STMLR-1,CAMP_DIW_01,P09,110,50% OFF,38,50,,,,mangalore,88,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,4180,2750.0
d4ccb5,STCBE-1,CAMP_DIW_01,P05,55,25% OFF,61,50,,,,coimbatore,111,Atliq_Scrub_Sponge_For_Dishwash,13.75,3355,2062.5
9953ec,STTRV-0,CAMP_SAN_01,P04,370,BOGOF,187,733,,,,trivandrum,920,Atliq_Farm_Chakki_Atta (1KG),185.0,69190,135605.0
fc9ab7,STCBE-1,CAMP_DIW_01,P08,1190,BOGOF,40,140,,,,coimbatore,180,Atliq_Double_Bedsheet_set,595.0,47600,83300.0
f32df2,STHYD-6,CAMP_DIW_01,P04,290,25% OFF,390,339,,,,hyderabad,729,Atliq_Farm_Chakki_Atta (1KG),72.5,113100,73732.5
cf6323,STTRV-0,CAMP_DIW_01,P15,3000,500 Cashback,190,547,,,,trivandrum,737,Atliq_Home_Essential_8_Product_Combo,2500.0,570000,273500.0
5372de,STCBE-3,CAMP_SAN_01,P10,50,25% OFF,28,22,,,,coimbatore,50,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1400,825.0
24054f,STBLR-4,CAMP_DIW_01,P09,110,50% OFF,89,116,,,,bengaluru,205,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,9790,6380.0
4f75fe,STMYS-2,CAMP_DIW_01,P08,1190,BOGOF,42,123,,,,mysuru,165,Atliq_Double_Bedsheet_set,595.0,49980,73185.0
21a8a0,STBLR-4,CAMP_SAN_01,P01,172,33% OFF,286,394,,,,bengaluru,680,Atliq_Masoor_Dal (1KG),56.760000000000005,49192,45404.56
